1544648498,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648519,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648520,"@SHAQ @jcpenney The best!!"""
1544648528,"@SHAQ @jcpenney looking sharp Shaq!"""
1544648546,"Shaq looking like the modern day Thanos"""
1544648555,"@SHAQ @jcpenney Shaq we love you my brotha... just an awesome man.. successful dominant and outspoken black man...\u2026 https:\/\/t.co\/gqUzry32PY"""
1544648558,"@SHAQ @jcpenney Shaq. I am begging you. Get my dad out of prison"""
1544648591,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648601,"@SHAQ @jcpenney How many spools of thread does it take?"""
1544648614,"SHAQ @jcpenney Very sharp Sir Bless."""
1544648619,"@SHAQ @jcpenney @shaq chasing that \ud83d\udcb0\ud83d\udcb0\ud83d\udcb0 with all these ads."""
1544648620,"@SHAQ @jcpenney Dang shaq. You taller than that Ferris wheel"""
1544648622,"@SHAQ @jcpenney Shaq does that fact your bigger then a Ferris wheel prove your still growing thanks"""
1544648636,"@SHAQ @jcpenney Very nice!!"""
1544648668,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648673,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648688,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648693,"@SHAQ @jcpenney when shaq is taller then your citys ferris wheel"""
1544648705,"RT @Nedsfeed: @SHAQ @jcpenney Shaq does that fact your bigger then a Ferris wheel prove your still growing thanks"""
1544648706,"@SHAQ @jcpenney Wow. Last night I was watching late night TV. You are the commercial KING of late night! One after\u2026 https:\/\/t.co\/YgYAehpTVu"""
1544648718,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648745,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544648748,"@SHAQ @jcpenney bro where they make all that matieal  looks good"""
1544648773,"@SHAQ @jcpenney Clean up nicely Shaq. \ud83d\udc4d\ud83e\udd19"""
1544648779,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648786,"@SHAQ @jcpenney Clean"""
1544648804,"@SHAQ @jcpenney Waiting for that depends ad."""
1544648839,"@SHAQ @jcpenney Looking Sharp there Shaq \ud83d\ude09\ud83d\udc4d"""
1544648853,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544648856,"@SHAQ @jcpenney Very Sharp and clean my dude \ud83d\udc4c"""
1544648860,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544648888,"@LukeBallzak @Cr8rBoi @Jizzeemoto @LucyLarvae @krentcilp5 @TravlingDan @ThrobbingUnit @JimBlackMax @leggioluciano\u2026 https:\/\/t.co\/WrsdotuTBe"""
1544648903,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648915,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544648918,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544648971,"@joejonas @jcpenney @ymca You have an amazing heart Joseph"""
1544649017,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544649081,"enter @CandaceCorey Travel Essentials giveaway to #Win items from @CantuBeauty @Curelus @jcpenney + Baby @Dove https:\/\/t.co\/oX6j1gvzyJ"""
1544649117,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544649130,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544649163,"RT @Nedsfeed: @SHAQ @jcpenney Shaq does that fact your bigger then a Ferris wheel prove your still growing thanks"""
1544649173,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544649178,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544649186,"I liked a @YouTube video https:\/\/t.co\/IXPtlxXM76 CHRISTMAS SHOPPING FOR FRIENDS &amp; FAMILY! SEPHORA INSIDE JCPENNEY GIVEAWAY!"""
1544649189,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544649190,"For a second I thought Shaq was bigger than that Ferris wheel I just wasn\u2019t going to question it"""
1544649209,"@SHAQ @jcpenney Looking good @SHAQ Ready for the business of the day! \ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d"""
1544649299,@SHAQ @jcpenney Hey that\u2019s a really nice look Shaq. Great pic
1544649331,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544649641,@tkelce I have always thought you a classy guy
1544649646,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544649692,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544649743,"I liked a @YouTube video https:\/\/t.co\/XIJW6C1qxO CHRISTMAS SHOPPING FOR FRIENDS &amp; FAMILY! SEPHORA INSIDE JCPENNEY GIVEAWAY!"""
1544649752,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544649835,"If I don't leave with an outfit that looks like it was made for young man who isn't very masculine did I even go to\u2026 https:\/\/t.co\/LgsQVWNm9B"""
1544649961,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544649996,"Thanos is that you !?!"""
1544650025,"RT @ASASNorthTexas: We always appreciate having our @jcpenney friends here for fun activities with our kids and serving as positive role mo\u2026"""
1544650184,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544650187,"RT @michaelstrahan: SPRING AHEAD; FALL BEHIND; CHANGE THOSE CLOCKS AND RAISE YOUR WARDROBE GAME. RETWEET IF YOU\u2019RE READY TO BUY SOME NEW MS\u2026"""
1544650191,RT @michaelstrahan: Even as the clocks change the qualities of a successful person remain the same. You have integrity
1544650215,What happens when one place doesn\u2019t help you? You go to your favorite place
1544650257,RT @jcpenney: Discover Peyton &amp; Parker\u2014a celebration of family through curated
1544650303,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544650351,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544650451,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544650486,"RT @Nedsfeed: @SHAQ @jcpenney Shaq does that fact your bigger then a Ferris wheel prove your still growing thanks"""
1544650515,"Don't know what to ask for Christmas? Ask for a JCPenney gift card for this exciting event! UNC Charlotte students\u2026 https:\/\/t.co\/ObewbbYOqn"""
1544650618,RT @87Running: Tonight
1544650618,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544650647,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544650705,"@jcpenney @LanakilaMiller Bought my wife a beautiful diamond ring at Penney\u2019s a few years ago and she still gets compliments for it\ud83d\udc4d"""
1544650738,"RT @jcpenney: This look is on our nice list! \u2705 https:\/\/t.co\/9X2o0Anu24 https:\/\/t.co\/O3LYm3WmhH"""
1544650797,@jcpenney at countryside clearwater
1544650816,"JCPenney Credit Card Features | How to Apply | How to\u00a0Login https:\/\/t.co\/Tt9HDVYeyM"""
1544650818,JCPenney Giving Spree events continue across the country. Yesterday
1544650829,"JCPenney Credit Card Features | How to Apply | How to Login https:\/\/t.co\/dSLH5nw1I8"""
1544650859,"@Littolex The a.n.a brand from jcpenney are good but Guess Jean's are my fav! Right now at the outlet in park city they are 22$ \u263a"""
1544650878,"When you bring the niece to @jcpenney and she is shopping for everyone but herself. She got something for her Mama\u2026 https:\/\/t.co\/nVswPW4Ntk"""
1544650908,"Check out 3 EURO Pillow Shams Blue Brown Scroll Design King Queen Bedroom JCPenney Home #JCPHome\u2026 https:\/\/t.co\/yFQJr8u4a5"""
1544650980,JCPenney Giving Spree events continue across the country. Yesterday
1544651044,Terrible experience with @jcpenney. Ordered two lovely 30 inch luggage
1544651117,"@joejonas @jcpenney @ymca Good Afternoon. That\""s a nice picture of you and kids.\ud83d\ude0e"""
1544651121,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544651146,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544651147,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544651361,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544651405,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544651492,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544651519,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544651530,"@askjcp order #2018-3385-1110-0810"""
1544651561,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544651598,"So who is going to explain this? @jcpenney @UPSHelp @USPSHelp ? Let\u2019s start with @USPS yeah? I witnessed them throw\u2026 https:\/\/t.co\/LOmKEH6wII"""
1544651728,1. Adjusted for inflation
1544651878,"RT @EmilyRittman: .@tkelce and @jcpenney teamed up to surprise 25 kids from YMCA of Greater Kansas City with a special visit and shopping s\u2026"""
1544652010,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544652027,"@SHAQ @jcpenney nice"""
1544652041,"me: shopping gives me anxiety \n\nalso me: goes to jcpenney"""
1544652057,"RT @BaderTVEnt: NYC VIBE joined @joejonas as he teamed up with @jcpenney to spread holiday cheer by helping kids from across the U.S. and P\u2026"""
1544652095,Today
1544652121,"@Nedsfeed @SHAQ @jcpenney Could be a really small Ferris wheel and shaq is actually shrinking"""
1544652140,"Foot so deformed you can see it through the shoe!"""
1544652633,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544652651,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544652736,"Literally why wasn\u2019t I there?!"""
1544652817,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544652998,"RT @michaelstrahan: SPRING AHEAD; FALL BEHIND; CHANGE THOSE CLOCKS AND RAISE YOUR WARDROBE GAME. RETWEET IF YOU\u2019RE READY TO BUY SOME NEW MS\u2026"""
1544653001,RT @michaelstrahan: Even as the clocks change the qualities of a successful person remain the same. You have integrity
1544653194,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544653448,"@SHAQ @jcpenney Looking good big fella!"""
1544653482,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544653686,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544653859,"@jcpenney very disappointed in my online ordering experience with you!  Placed an order to be picked up at a store\u2026 https:\/\/t.co\/QS1rHfUdBo"""
1544653915,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544654005,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544654007,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544654158,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544654358,"Rago Tear Drop Panel Removable Foam Light Control Padded Panties https:\/\/t.co\/gxGGxkg0SF #jcpenney #soworthit"""
1544654598,@SHAQ @jcpenney Looking good Shaq
1544654600,"@askjcp @jcpenney how long does it take for money to be refunded for an item that was cancelled by you?"""
1544654696,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544654718,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544654739,"B1G2 Free Boots for the Family &amp;#8211; $20 Shipped at JCPenney! https:\/\/t.co\/7BzhvJySbi"""
1544654903,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544655044,"@jcpenney Your customer service experience needs some work. I had to reorder part of my black friday order because\u2026 https:\/\/t.co\/0zfDifjANi"""
1544655154,"@joejonas @jcpenney @ymca Great picture Joe! You are such a caring person! \u2764\ufe0f"""
1544655174,"RT @SHAQ: Keeping my style game \ud83d\udcaf Shaquille O\u2019Neal XLG line exclusively at @JCPenney. #AllAtJCP #Ad https:\/\/t.co\/RVH1sKeK8Y"""
1544655300,".@tkelce of the @Chiefs surprised 25 kids from the @KansasCityYMCA yesterday as he helped them shop for Christmas p\u2026 https:\/\/t.co\/6higJfyQg5"""
1544655503,"I liked a @YouTube video https:\/\/t.co\/SvaC5KtKwF CHRISTMAS SHOPPING FOR FRIENDS &amp; FAMILY! SEPHORA INSIDE JCPENNEY GIVEAWAY!"""
1544655517,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544655641,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544655875,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544655999,"Shopping Sharper Image Gaming Chair - $39.99 at JCPenney on Black Friday https:\/\/t.co\/KpZKawf6aA"""
1544656119,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544656178,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544656379,"@jcpenney sent you a direct message with information about wrong item received"""
1544656386,"It\u2019s the Holidays and @jcpenney is here to make this season easier than ever with great gifts for everyone on your\u2026 https:\/\/t.co\/Q3FYucDG09"""
1544656389,"Holiday Sale at JCPenney: Save Up to 70% off + Extra 20% - 25% off Today Only #jcpenney https:\/\/t.co\/Kr6AoMgrpz"""
1544656436,"@Nedsfeed @SHAQ @jcpenney That Ferris wheel is so small they let mugsy and spud ride on it"""
1544656544,JCPenney: Women\u2019s Boots Buy One
1544656628,"is this the manhattan mall jcpenney that\u2019s literally a basement"""
1544656697,"@ScrapDaddyAP @jcpenney Brother you should see us tryin to do portrait days \ud83d\ude02\ud83c\udf7b"""
1544656704,"RT @KarlAndersonWWE: @ScrapDaddyAP @jcpenney Brother you should see us tryin to do portrait days \ud83d\ude02\ud83c\udf7b"""
1544656750,"RT @KarlAndersonWWE: @ScrapDaddyAP @jcpenney Brother you should see us tryin to do portrait days \ud83d\ude02\ud83c\udf7b"""
1544656812,"RT @joejonas: Family Photo!! Teaming up with @JCPenney to surprise kids from the NYC @ymca has been a major highlight for me already this h\u2026"""
1544656814,"RT @ScrapDaddyAP: Annual Pearce Family portrait day at @jcpenney. Wish me luck."""
1544662090,"@jcpenney SO I can tweet you but NOT email? \ud83e\udd14Can someone please cancel\/refund an order I haven't picked up? #2018334580526621"""
1544662401,"astronaut bringing the holiday cheer to Denver! Bradley Chubb teamed up with @jcpenney to take a deserving group\u2026 https:\/\/t.co\/Pe0hvbgzeq"""
1544662511,"\ud83c\udf84GIVEAWAY TIME\ud83c\udf84\n\nCreated my very own holiday wishlist at Sephora inside @jcpenney! And you can too! I\u2019m giving away\u2026 https:\/\/t.co\/Xhmg65Lz0S"""
1544662522,"RT @nicolconcilio: \ud83c\udf84GIVEAWAY TIME\ud83c\udf84\n\nCreated my very own holiday wishlist at Sephora inside @jcpenney! And you can too! I\u2019m giving away a $5\u2026"""
1544662529,"RT @nicolconcilio: \ud83c\udf84GIVEAWAY TIME\ud83c\udf84\n\nCreated my very own holiday wishlist at Sephora inside @jcpenney! And you can too! I\u2019m giving away a $5\u2026"""
1544662605,"RT @nicolconcilio: \ud83c\udf84GIVEAWAY TIME\ud83c\udf84\n\nCreated my very own holiday wishlist at Sephora inside @jcpenney! And you can too! I\u2019m giving away a $5\u2026"""
1544662619,"@nicolconcilio @jcpenney Love you so much girl! Thanks for being so generous!"""
1544662664,"RT @nicolconcilio: \ud83c\udf84GIVEAWAY TIME\ud83c\udf84\n\nCreated my very own holiday wishlist at Sephora inside @jcpenney! And you can too! I\u2019m giving away a $5\u2026"""
1544662748,"RT @JazzyWindham: .@astronaut bringing the holiday cheer to Denver! Bradley Chubb teamed up with @jcpenney to take a deserving group kids o\u2026"""
1544662824,"People who wear JCPenney clothes think this is BIZARRE and UNWEARABLE clothing https:\/\/t.co\/IPN0rbpZtF"""
1544662935,"RT @JazzyWindham: .@astronaut bringing the holiday cheer to Denver! Bradley Chubb teamed up with @jcpenney to take a deserving group kids o\u2026"""
1544662963,"I just helped this girl pick out a dress amongst a sea of ugly dresses in JCPenney. But the feeling I got from watc\u2026 https:\/\/t.co\/sF1r6Xqfo3"""
43446.9674,Holiday Sale at JCPenney: Save Up to 70% off + Extra 20% - 25% off Today Only #jcpenney https://t.co/Kr6AoMgrpz
43446.94389,Rago Tear Drop Panel Removable Foam Light Control Padded Panties https://t.co/gxGGxkg0SF #jcpenney #soworthit
43446.82186,"While playing with investment $, I considered playing with junk stocks; however, https://t.co/Uo9Af5HA8r advised me… https://t.co/daowMtHs6T"
43446.70733,@justjaredjr @joejonas @jcpenney NYC VIBE joined Joe Jonas at JCPenney as he posed for pictures with fans.… https://t.co/C7TMQbkbzb
43446.7065,@dnce_online NYC VIBE spent the afternoon shopping at JCPenney in Herald Square with Grammy nominated artist and ac… https://t.co/NG3uMhrucu
43446.70534,@kristoferkawas #NYCVIBE joined Joe Jonas as he teamed up with #JCPenney to spread holiday cheer. See our coverage.
43446.7041,Joe Jonas kicked off #JCPenney’s Giving Spree event by surprising twenty-five kids from the NYC Metro #YMCAs with a… https://t.co/qxBi0ZKsQp
43446.66491,This look is on our nice list! ? #JCPenney #inTheAustintownPlaza https://t.co/dDpnMUZgwR
43446.64641,A Dreambuilders thank you to @Seahawks playmaker David Moore &amp; the beautiful @TheSeaGals for teaming up with us and… https://t.co/vkocnIILvk
43446.64204,Ronni Nicole Sleeveless Fit  https://t.co/2lDjDZo07A #jcpenney #soworthit
43446.54873,@elinhilderbrand They sell Tory Burch shoes at #JCPenney?! #theperfectcouple
43446.54444,"Make your #realestate mantra ""live, work, play"" &amp; you'll see a massive redevelopment opportunity in vacant mall anc… https://t.co/9TkgA352vi"
43446.33407,Get holiday-ready with the must-have trends of the moment #jcpenney #ad https://t.co/aAr3UIsbXx
43446.22382,@askjcp Have sent several responses as you suggested. Haven’t even been read!! #jcpenney @askjcp @jcpenney
43446.19122,SWEET DEAL!  Love Lives Forever 1/2 CT. T.W. Round White Diamond 10K Gold 3-Stone Ring https://t.co/Qks2KJD4fI #jcpenney #soworthit
43446.17468,#traviskelce s/o good job with the kids Christmas shopping at #jcpenney
43446.15281,JC Penney Advertising Store Memorabilia Art J.C Penney Collectible https://t.co/UKbcEoliBf via @Etsy  #ebay… https://t.co/YIGKK01eSy
43446.14878,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/aXp1U9GSW1
43446.14685,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/ZVLcRf8ANb
43446.13899,@nobbechristine Minky Sleep Pant Womens Plush Pajama Pants #jcpenney #soworthit https://t.co/fI8NEPTN08
43446.13785,Minky Sleep Pant Womens Plush Pajama Pants #jcpenney #soworthit @christinenobbe
43446.01733,Building dreams in Nashville tonight with two great guys and great @titans players. Thanks to ?@jcpenney? ?… https://t.co/0dW9wTZwjL
43446.0173,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @DawnMartinez417 #poshmark #fashion… https://t.co/ni6amwJCj8
43445.92449,Check out VINTAGE HOME TOWNE EXPRESS JCPENNEY 18 TRAIN TRACKS CHRISTMAS 1998 NEW IN BOX  #JCPENNEY https://t.co/bnz4fI47mF via @eBay
43445.74978,SistersSavingUCents: Nike Men's &amp; Women's Shoes 50%.Off At Jcpenny!! https://t.co/5DeXKMAo5P #savings #sisters… https://t.co/MA4WHsVHY0
43445.6601,Boots and Shoes for the Family: Buy 1 Pair Get 2 Pairs Free at JCPenney Today #jcpenney https://t.co/dvWPGf4Vxi
43445.61397,"do not buy Faux fur (its not) do not buy wool. Please have compassion, watch video below. #Animalabuse  #Forever21… https://t.co/sX67UEjzEA"
43445.49626,JC Penney Laminated Fabric Valance 170 x 16 - Burnt Orange - 3 Available #JCPenney ENDS SOON    https://t.co/8wQJK6ySbu via @eBay
43445.32892,Really interesting to listen to the #WithoutFail podcast with Ron Johnson first https://t.co/UuKMhwknOA and then li… https://t.co/PbWul1VwJU
43445.30904,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/M8G4EuCuEx
43445.26833,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/HKawNen9FX
43445.18507,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @atrendyboutique #poshmark #fashion… https://t.co/QsCPe4zWgN
43445.18428,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/BnoZDCC8aR
43445.13944,Framed Vintage 1902 JC Penney Advertising Store Memorabilia Art J.C Penney Collectible https://t.co/PlFqbAd3JO via… https://t.co/VzgOQ7VyVo
43445.13603,Hot dating wait you -&gt;&gt;&gt; https://t.co/OWHspOXrs5
43444.96304,"Check out Vintage Pleated Patio Panel Draw Drapery Ocean Blue 100"" x 84"" Brand New  #JCPenney https://t.co/kMc6nU3oMI via @eBay"
43444.9588,Pop Womens Deal Flat Sandals https://t.co/mwtyxcvmvC Distress #jcpenney #soworthit
43444.89583,"J.C. Penney: Buy one pair, get two FREE boots! https://t.co/8GA9E63cr0"
43444.78193,Liz Claiborne Short Sleeve Smock Neck Top - Tall #jcpenney #soworthit
43444.7172,Give the gift of #lionelrichiehome for the holidays ?? #shopnow #tistheseason #JCPenney https://t.co/jZWqLz0aQC
43444.70536,"What is up with JC Penney?  Three orders, three screw ups and Customer Service is horrible.  I hate seeing a great… https://t.co/WYYBoiQKrT"
43444.66731,JCPenney is offering 30% off $100 or more or 25% off under $100
43444.60699,Ultimate Green Monday Sale at JCPenney: Up to 70% off + Extra 25% to 30% off #jcpenney https://t.co/xUGsoxTFEH
43444.57751,Hard-working @jcpenney stylist stunned when Secret Santa surprises her with a car  https://t.co/vkf164X2Xd  #jcpenney #secretsanta
43444.30306,Check out M JC Penney Multicolor Mottled Geometric 3/4 Sleeve Knit Top #JCPenney #KnitTop https://t.co/Isqmvt7hiE via @eBay
43443.86563,"Check out Vintage Snowman Plush 14"" 1992 The JCPenney Collection Christmas Stuffed Toy #JCPenney https://t.co/2PEF9hDQR1 via @eBay"
43443.70787,North Pole Trading Co Velvet Plus Throw $9.74 (Save $17.26!) https://t.co/cP1oRguES5 #jcpenney
43443.68356,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/7t3b9V1aF6
43443.6789,Paul Mitchell Christmas Joy Salon Display https://t.co/PUwnAnnOxj via @FixturesCloseUp #FixturesCloseUp… https://t.co/0ld7L5xFQu
43443.67719,Santa's Animated Elf Store Greeter https://t.co/Nuv70EtlGE via @FixturesCloseUp #FixturesCloseUp #RetailFixtures… https://t.co/yud8fhb8m1
43443.67616,Plywood Christmas Tree Prop as Staging https://t.co/vmqD2LHauT via @FixturesCloseUp #FixturesCloseUp… https://t.co/bYLxRdQa5h
43443.64269,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset… https://t.co/OEI9albEvL
43443.63406,Holiday Sale at JCPenney: Up to 70% off + Extra 25% to 30% off Today Only #jcpenney https://t.co/kX180fQxgM
